,Unnamed: 0,source,target
11830,11830,101189,125878
11831,11831,117403,116022
11832,11832,125746,126981
11833,11833,125746,104073
11834,11834,127053,null
11835,11835,118253,91118
11836,11836,116591,null
11837,11837,111782,null
11838,11838,102935,null
11839,11839,118253,116384
11840,11840,117403,102542
11841,11841,116591,116824
11842,11842,106112,null
11843,11843,111782,124538
11844,11844,116591,16228
11845,11845,117403,117519
11846,11846,116591,116832
11847,11847,116591,105737
11848,11848,105737,116591
11849,11849,117403,120557
11850,11850,111782,117203
11851,11851,16228,116591
11852,11852,101189,null
11853,11853,116740,104853
11854,11854,111782,116478
11855,11855,31879,null
11856,11856,116736,null
11857,11857,127172,127053
11858,11858,118513,null
11859,11859,116668,null
11860,11860,31879,12443
11861,11861,118800,null
11862,11862,31879,127205
11863,11863,36641,117974
11864,11864,31879,102912
11865,11865,125674,null
11866,11866,118800,123962
11867,11867,36641,117138
11868,11868,36641,104634
11869,11869,118513,117403
11870,11870,118800,125878
11871,11871,118804,null
11872,11872,118513,116774
11873,11873,118804,116429
11874,11874,126012,123962
11875,11875,126012,31817
11876,11876,126012,125878
11877,11877,125674,113824
11878,11878,118513,116436
11879,11879,117409,null
11880,11880,111782,null
11881,11881,117782,117403
11882,11882,130218,null
11883,11883,117409,117403
11884,11884,117409,117782
11885,11885,127172,null
11886,11886,117409,117403
11887,11887,118513,116791
11888,11888,115680,null
11889,11889,130218,null
11890,11890,117203,102768
11891,11891,101193,101189
11892,11892,117203,124538
11893,11893,117782,null
11894,11894,130218,null
11895,11895,122379,null
11896,11896,111782,null
11897,11897,130218,117974
11898,11898,118253,null
11899,11899,125674,102935
11900,11900,117782,116481
11901,11901,130218,102671
11902,11902,130218,106521
11903,11903,117782,111852
11904,11904,117427,null
11905,11905,117782,116461
11906,11906,125674,116427
11907,11907,117782,124882
11908,11908,117782,120107
11909,11909,118800,null
11910,11910,130735,null
11911,11911,130735,116774
11912,11912,117993,114090
11913,11913,117993,118513
11914,11914,117993,null
11915,11915,104634,null
11916,11916,130384,null
11917,11917,126012,null
11918,11918,130712,null
11919,11919,130735,104634
11920,11920,104634,130735
11921,11921,105390,null
11922,11922,116739,null
11923,11923,116523,null
11924,11924,115680,117409
11925,11925,115680,31879
11926,11926,115680,117403
11927,11927,118253,null
11928,11928,118253,118253
11929,11929,116100,null
11930,11930,120046,null
11931,11931,118253,110640
11932,11932,115680,null
11933,11933,120046,34179
11934,11934,120046,111745
11935,11935,112871,null
11936,11936,39714,null
11937,11937,120045,null
11938,11938,130384,null
11939,11939,130384,null
11940,11940,130712,null
11941,11941,122379,null
11942,11942,118253,39714
11943,11943,39714,95204
11944,11944,130384,102671
11945,11945,39714,116592
11946,11946,130384,106521
11947,11947,130384,116832
11948,11948,39714,116481
11949,11949,125878,129474
11950,11950,118253,115680
11951,11951,118800,118513
11952,11952,117404,null
11953,11953,118253,130218
11954,11954,118800,117782
11955,11955,117322,null
11956,11956,130712,null
11957,11957,118800,112871
11958,11958,130712,116774
11959,11959,120577,null
11960,11960,130712,106521
11961,11961,130712,95204
11962,11962,117387,null
11963,11963,118800,124787
11964,11964,12795,null
11965,11965,122475,null
11966,11966,122475,null
11967,11967,108368,null
11968,11968,117322,null
11969,11969,117404,null
11970,11970,115418,null
11971,11971,117404,14949
11972,11972,117404,122379
11973,11973,117322,118253
11974,11974,117404,130712
11975,11975,117322,117409
11976,11976,117322,31879
11977,11977,119734,null
11978,11978,125999,null
11979,11979,117322,null
11980,11980,125999,129746
11981,11981,115418,102956
11982,11982,115418,126834
11983,11983,115418,108283
11984,11984,125999,117974
11985,11985,104634,null
11986,11986,125999,116893
11987,11987,117381,121076
11988,11988,104634,130712
11989,11989,130735,null
11990,11990,104634,130735
11991,11991,117381,121076
11992,11992,130735,104634
11993,11993,117381,117381
11994,11994,130735,117404
11995,11995,130735,130712
11996,11996,130735,118722
11997,11997,130735,113673
11998,11998,130735,105998
11999,11999,106196,null
12000,12000,101193,null
12001,12001,101189,101193
12002,12002,130824,null
12003,12003,108189,null
12004,12004,130735,null
12005,12005,108189,null
12006,12006,108189,null
12007,12007,108189,null
12008,12008,117381,null
12009,12009,119734,null
12010,12010,108189,null
12011,12011,117584,null
12012,12012,104810,null
12013,12013,117584,130712
12014,12014,117584,115680
12015,12015,117584,118513
12016,12016,108189,null
12017,12017,104810,127143
12018,12018,104810,524
12019,12019,104810,781
12020,12020,108189,null
12021,12021,123990,null
12022,12022,101193,null
12023,12023,101189,101193
12024,12024,119734,null
12025,12025,114785,null
12026,12026,116217,101189
12027,12027,116217,120826
12028,12028,111595,null
12029,12029,114785,129746
12030,12030,116217,119835
12031,12031,111595,111745
12032,12032,111595,123990
12033,12033,114785,118033
12034,12034,111595,115680
12035,12035,114785,116623
12036,12036,116217,null
12037,12037,114785,4500
12038,12038,101193,null
12039,12039,101189,101193
12040,12040,101193,116909
12041,12041,131510,null
12042,12042,112662,127143
12043,12043,116217,null
12044,12044,112662,12385
12045,12045,121650,null
12046,12046,117391,131510
12047,12047,117851,null
12048,12048,117391,101189
12049,12049,119734,null
12050,12050,116217,101193
12051,12051,116217,106196
12052,12052,116217,122475
12053,12053,131510,null
12054,12054,117391,117381
12055,12055,116217,126012
12056,12056,116217,116523
12057,12057,121650,39714
12058,12058,112662,126056
12059,12059,107137,null
12060,12060,121650,117427
12061,12061,117381,null
12062,12062,117391,null
12063,12063,114350,null
12064,12064,117381,117381
12065,12065,121650,118033
12066,12066,114350,114350
12067,12067,114350,117403
12068,12068,114350,117391
12069,12069,114350,111782
12070,12070,119000,null
12071,12071,410,null
12072,12072,410,101189
12073,12073,111949,null
12074,12074,111949,121650
12075,12075,111949,116592
12076,12076,103847,null
12077,12077,122250,122172
12078,12078,410,110640
12079,12079,103847,null
12080,12080,103847,null
12081,12081,118279,null
12082,12082,103847,null
12083,12083,410,116025
12084,12084,117381,124006
12085,12085,114350,null
12086,12086,410,126834
12087,12087,118804,null
12088,12088,118804,121650
12089,12089,117381,114993
12090,12090,118804,111595
12091,12091,410,105031
12092,12092,118804,111595
12093,12093,118804,104810
12094,12094,117448,126981
12095,12095,117381,120537
12096,12096,116217,null
12097,12097,116217,118279
12098,12098,116217,107137
12099,12099,117448,130712
12100,12100,117925,117925
12101,12101,119570,null
12102,12102,117448,130735
12103,12103,117448,118800
12104,12104,117448,118800
12105,12105,103847,null
12106,12106,125999,null
12107,12107,127169,null
12108,12108,117448,115680
12109,12109,116217,null
12110,12110,105514,null
12111,12111,122250,null
12112,12112,122690,null
12113,12113,122690,101193
12114,12114,122690,118800
12115,12115,122690,118800
12116,12116,122240,null
12117,12117,122690,123962
12118,12118,122690,124787
12119,12119,122690,124787
12120,12120,122690,125878
12121,12121,117992,null
12122,12122,15795,null
12123,12123,117992,null
12124,12124,117992,null
12125,12125,122240,null
12126,12126,94149,94149
12127,12127,124735,null
12128,12128,117992,null
12129,12129,124735,122690
12130,12130,124735,122690
12131,12131,124735,116217
12132,12132,124735,126012
12133,12133,124735,118800
12134,12134,113219,null
12135,12135,94191,null
12136,12136,113219,104810
12137,12137,113219,117584
12138,12138,113219,130712
12139,12139,15795,null
12140,12140,122240,null
12141,12141,118509,null
12142,12142,121232,null
12143,12143,121232,118722
12144,12144,118004,null
12145,12145,122240,null
12146,12146,118004,118033
12147,12147,118004,118033
12148,12148,94191,null
12149,12149,121232,118262
12150,12150,94191,null
12151,12151,114785,null
12152,12152,114785,101666
12153,12153,121232,116422
12154,12154,114785,116592
12155,12155,114785,105737
12156,12156,122250,null
12157,12157,118509,null
12158,12158,122250,111745
12159,12159,122250,111775
12160,12160,122250,131133
12161,12161,122250,117175
12162,12162,122250,114881
12163,12163,122250,14949
12164,12164,119503,null
12165,12165,114785,null
12166,12166,114785,15795
12167,12167,114785,118804
12168,12168,114785,121650
12169,12169,114785,130735
12170,12170,118004,null
12171,12171,121232,null
12172,12172,118004,null
12173,12173,121232,117409
12174,12174,26598,null
12175,12175,26598,26598
12176,12176,118004,null
12177,12177,116100,119503
12178,12178,124688,null
12179,12179,118004,null
12180,12180,115369,null
12181,12181,115369,107169
12182,12182,126062,null
12183,12183,111545,118004
12184,12184,115369,12443
12185,12185,126062,null
12186,12186,115369,119503
12187,12187,116100,410
12188,12188,115369,113506
12189,12189,116100,116100
12190,12190,115369,111600
12191,12191,126062,124735
12192,12192,126062,126012
12193,12193,126062,118513
12194,12194,126062,121232
12195,12195,122227,null
12196,12196,126062,117974
12197,12197,117992,null
12198,12198,126062,125805
12199,12199,117992,118004
12200,12200,126062,129198
12201,12201,117992,118004
12202,12202,117992,118004
12203,12203,116791,null
12204,12204,102955,null
12205,12205,116100,115369
12206,12206,118429,null
12207,12207,111545,null
12208,12208,101711,14949
12209,12209,101711,102955
12210,12210,101711,115369
12211,12211,111545,null
12212,12212,12385,null
12213,12213,119657,null
12214,12214,104214,15703
12215,12215,116545,null
12216,12216,104214,16572
12217,12217,104214,118861
12218,12218,116791,null
12219,12219,104214,120537
12220,12220,114993,null
12221,12221,117832,null
12222,12222,105584,null
12223,12223,115743,116481
12224,12224,104214,117646
12225,12225,104214,117925
12226,12226,115743,117850
12227,12227,102542,102955
12228,12228,114993,118253
12229,12229,117203,null
12230,12230,113959,null
12231,12231,113959,116217
12232,12232,113959,117992
12233,12233,12385,null
12234,12234,116791,null
12235,12235,114993,130712
12236,12236,102542,112079
12237,12237,117832,117832
12238,12238,115743,117111
12239,12239,12385,null
12240,12240,105584,null
12241,12241,94149,null
12242,12242,116791,null
12243,12243,12385,null
12244,12244,113961,null
12245,12245,113961,101189
12246,12246,113961,116905
12247,12247,101666,null
12248,12248,114993,117403
12249,12249,104214,130735
12250,12250,104214,117438
12251,12251,118102,null
12252,12252,114993,102768
12253,12253,105584,null
12254,12254,113959,null
12255,12255,113959,111545
12256,12256,113959,111545
12257,12257,127093,null
12258,12258,101666,null
12259,12259,22502,null
12260,12260,22502,null
12261,12261,22502,null
12262,12262,103477,null
12263,12263,105292,123990
12264,12264,118429,null
12265,12265,105292,104073
12266,12266,105292,115418
12267,12267,105292,101711
12268,12268,105292,125237
12269,12269,105292,130327
12270,12270,105292,124749
12271,12271,118429,114993
12272,12272,118429,122240
12273,12273,118429,108189
12274,12274,102428,null
12275,12275,125872,null
12276,12276,105292,null
12277,12277,105584,null
12278,12278,102428,22502
12279,12279,105396,22502
12280,12280,102428,113959
12281,12281,102428,101193
12282,12282,105396,null
12283,12283,116545,null
12284,12284,105396,null
12285,12285,116545,114993
12286,12286,116545,118429
12287,12287,105396,102428
12288,12288,103477,null
12289,12289,113961,null
12290,12290,113961,118004
12291,12291,113961,117992
12292,12292,119503,null
12293,12293,105396,null
12294,12294,105396,124735
12295,12295,22502,null
12296,12296,105396,124735
12297,12297,102428,124735
12298,12298,102428,122690
12299,12299,103479,null
12300,12300,119503,111949
12301,12301,101666,null
12302,12302,101666,34179
12303,12303,101666,111745
12304,12304,101666,111775
12305,12305,22502,null
12306,12306,103479,105584
12307,12307,22502,null
12308,12308,117343,null
12309,12309,117343,null
12310,12310,103479,116591
12311,12311,119503,118804
12312,12312,22502,null
12313,12313,127093,null
12314,12314,22502,null
12315,12315,105292,110640
12316,12316,105292,101666
12317,12317,103479,116832
12318,12318,105292,119503
12319,12319,105292,116545
12320,12320,105292,105584
12321,12321,119503,117974
12322,12322,22502,null
12323,12323,116705,null
12324,12324,125872,101666
12325,12325,116705,122475
12326,12326,116705,116523
12327,12327,116705,126012
12328,12328,116217,null
12329,12329,116217,101666
12330,12330,116217,119503
12331,12331,116217,117992
12332,12332,26142,null
12333,12333,125872,null
12334,12334,116217,null
12335,12335,103479,null
12336,12336,103479,118429
12337,12337,125872,null
12338,12338,125872,122475
12339,12339,125872,127053
12340,12340,119138,null
12341,12341,103479,114993
12342,12342,103479,105584
12343,12343,104949,null
12344,12344,119503,null
12345,12345,119503,94149
12346,12346,105396,null
12347,12347,119503,119657
12348,12348,112293,null
12349,12349,112293,101666
12350,12350,104949,101711
12351,12351,130904,null
12352,12352,112293,130735
12353,12353,116100,111949
12354,12354,116100,116100
12355,12355,104949,113219
12356,12356,103479,null
12357,12357,104949,113219
12358,12358,112293,105061
12359,12359,104949,117584
12360,12360,112293,117438
12361,12361,116100,111949
12362,12362,116100,116100
12363,12363,130707,null
12364,12364,112775,130904
12365,12365,121736,121736
12366,12366,112775,102428
12367,12367,103479,null
12368,12368,130707,101186
12369,12369,130707,31879
12370,12370,121736,94140
12371,12371,116100,112871
12372,12372,130707,118509
12373,12373,130904,null
12374,12374,116100,116100
12375,12375,116996,null
12376,12376,121736,120537
12377,12377,116100,117427
12378,12378,116100,116100
12379,12379,91118,null
12380,12380,112775,null
12381,12381,112775,null
12382,12382,112775,103479
12383,12383,112775,105396
12384,12384,112775,26142
12385,12385,112775,22502
12386,12386,130904,null
12387,12387,112775,null
12388,12388,112775,112293
12389,12389,112775,103479
12390,12390,112775,101666
12391,12391,112775,105584
12392,12392,112775,null
12393,12393,112181,102428
12394,12394,112181,102428
12395,12395,112181,105396
12396,12396,112181,112284
12397,12397,112181,null
12398,12398,112181,124735
12399,12399,112181,124735
12400,12400,112181,null
12401,12401,112181,130904
12402,12402,112181,112775
12403,12403,112181,113961
12404,12404,112181,null
12405,12405,130904,null
12406,12406,22502,null
12407,12407,124160,112181
12408,12408,124160,112775
12409,12409,124160,119138
12410,12410,124160,105396
12411,12411,124160,22502
12412,12412,124160,118102
12413,12413,124160,113959
12414,12414,22502,null
12415,12415,104846,22502
12416,12416,104846,112181
12417,12417,104846,null
12418,12418,104846,null
12419,12419,104846,null
12420,12420,104846,null
12421,12421,104846,null
12422,12422,104846,null
12423,12423,104846,null
12424,12424,104846,112079
12425,12425,104846,110640
12426,12426,104846,104846
12427,12427,104846,104846
12428,12428,2744,null
12429,12429,112181,null
12430,12430,2744,105396
12431,12431,2744,null
12432,12432,2744,117992
12433,12433,107137,null
12434,12434,2744,130824
12435,12435,2744,125999
12436,12436,113162,null
12437,12437,113162,113162
12438,12438,113162,122240
12439,12439,113162,104731
12440,12440,91118,113162
12441,12441,113162,126981
12442,12442,113166,113162
12443,12443,113166,91118
12444,12444,113162,null
12445,12445,113162,null
12446,12446,113162,91118
12447,12447,113162,103479
12448,12448,112181,null
12449,12449,113162,105998
12450,12450,112181,112181
12451,12451,2744,null
12452,12452,103477,null
12453,12453,91118,113162
12454,12454,91118,113162
12455,12455,91118,118253
12456,12456,91118,116832
12457,12457,116996,null
12458,12458,91118,116824
12459,12459,91118,116905
12460,12460,91118,16228
12461,12461,116545,null
12462,12462,91118,null
12463,12463,116545,null
12464,12464,9108,null
12465,12465,118733,null
12466,12466,116824,null
12467,12467,116824,130712
12468,12468,116824,102671
12469,12469,26142,null
12470,12470,117842,118741
12471,12471,116824,105737
12472,12472,116824,105998
12473,12473,116824,16228
12474,12474,116824,116481
12475,12475,118268,125872
12476,12476,118268,105292
12477,12477,118268,118429
12478,12478,118268,118800
12479,12479,118268,95204
12480,12480,91118,119004
12481,12481,118640,103479
12482,12482,118640,125872
12483,12483,118640,101666
12484,12484,118640,105584
12485,12485,118640,102955
12486,12486,117842,null
12487,12487,118640,124688
12488,12488,123877,null
12489,12489,118733,null
12490,12490,2744,null
12491,12491,118640,9108
12492,12492,118640,116996
12493,12493,2744,112775
12494,12494,118640,105396
12495,12495,118640,118509
12496,12496,15541,null
12497,12497,119503,null
12498,12498,123877,116824
12499,12499,118733,null
12500,12500,118268,null
12501,12501,104221,null
12502,12502,118451,null
12503,12503,118733,null
12504,12504,104221,114782
12505,12505,104221,117302
12506,12506,117842,null
12507,12507,118268,118814
12508,12508,118268,122532
12509,12509,118268,122379
12510,12510,104221,94153
12511,12511,118268,118268
12512,12512,116545,null
12513,12513,121048,null
12514,12514,116774,null
12515,12515,116523,null
12516,12516,116531,116893
12517,12517,118268,null
12518,12518,121048,2744
12519,12519,116531,127093
12520,12520,118640,null
12521,12521,121048,127093
12522,12522,104221,null
12523,12523,21112,null
12524,12524,21112,2744
12525,12525,121048,null
12526,12526,21112,26142
12527,12527,21112,130904
12528,12528,121048,null
12529,12529,118640,null
12530,12530,123877,null
12531,12531,116531,4500
12532,12532,118169,null
12533,12533,118451,null
12534,12534,117842,null
12535,12535,118451,117138
12536,12536,118451,95204
12537,12537,118451,116774
12538,12538,117302,null
12539,12539,116591,null
12540,12540,116591,116824
12541,12541,110640,121048
12542,12542,110640,118733
12543,12543,116591,116592
12544,12544,118888,null
12545,12545,116545,null
12546,12546,110640,2744
12547,12547,116591,16228
12548,12548,116591,105737
12549,12549,116628,null
12550,12550,113272,null
12551,12551,105639,117851
12552,12552,112316,null
12553,12553,116774,null
12554,12554,101967,null
12555,12555,108263,null
12556,12556,91118,null
12557,12557,119005,null
12558,12558,123391,91118
12559,12559,101967,113272
12560,12560,91118,112976
12561,12561,101967,112316
12562,12562,101967,117842
12563,12563,121048,null
12564,12564,118888,null
12565,12565,108263,null
12566,12566,91118,112976
12567,12567,116774,null
12568,12568,110640,104846
12569,12569,118888,null
12570,12570,117842,null
12571,12571,112662,117381
12572,12572,91118,118733
12573,12573,110640,22502
12574,12574,112662,104634
12575,12575,117842,103477
12576,12576,117842,112293
12577,12577,118888,null
12578,12578,112662,129756
12579,12579,116774,null
12580,12580,91118,117459
12581,12581,117842,119503
12582,12582,122227,null
12583,12583,91118,510
12584,12584,105878,null
12585,12585,91118,131057
12586,12586,91118,116706
12587,12587,105878,116628
12588,12588,105878,105878
12589,12589,91118,111878
12590,12590,105878,105584
12591,12591,91118,null
12592,12592,105878,116591
12593,12593,122172,122250
12594,12594,91118,117609
12595,12595,123391,null
12596,12596,122227,null
12597,12597,101967,null
12598,12598,106239,104810
12599,12599,26142,null
12600,12600,106239,117584
12601,12601,123391,117203
12602,12602,26142,117842
12603,12603,26142,103477
12604,12604,123391,126981
12605,12605,123391,111782
12606,12606,101967,104949
12607,12607,26142,117851
12608,12608,116774,116774
12609,12609,117609,null
12610,12610,115369,null
12611,12611,111782,null
12612,12612,115369,127150
12613,12613,111782,122250
12614,12614,113627,123877
12615,12615,120107,115743
12616,12616,120107,117111
12617,12617,115369,1210
12618,12618,111782,108189
12619,12619,115369,117634
12620,12620,115369,15703
12621,12621,113627,null
12622,12622,119503,null
12623,12623,111782,117404
12624,12624,116523,112293
12625,12625,116456,null
12626,12626,115369,781
12627,12627,118827,null
12628,12628,15405,null
12629,12629,116523,121232
12630,12630,108263,null
12631,12631,108263,null
12632,12632,118827,null
12633,12633,114785,null
12634,12634,117832,117842
12635,12635,116523,118513
12636,12636,15405,null
12637,12637,103482,null
12638,12638,103482,111782
12639,12639,103482,115369
12640,12640,113627,null
12641,12641,103482,118268
12642,12642,113627,113627
12643,12643,115369,null
12644,12644,124201,101666
12645,12645,115369,111811
12646,12646,115369,116488
12647,12647,118980,null
12648,12648,113627,null
12649,12649,115369,2118
12650,12650,115369,112177
12651,12651,116456,null
12652,12652,113627,112181
12653,12653,118980,103477
12654,12654,113627,116705
12655,12655,118980,116523
12656,12656,122172,null
12657,12657,113627,116217
12658,12658,104190,null
12659,12659,112043,null
12660,12660,124201,94191
12661,12661,124201,122240
12662,12662,104190,null
12663,12663,116342,null
12664,12664,116522,null
12665,12665,105036,null
12666,12666,117203,null
12667,12667,129956,null
12668,12668,118827,null
12669,12669,116522,105878
12670,12670,104190,null
12671,12671,118827,null
12672,12672,105914,null
12673,12673,104190,null
12674,12674,113627,122227
12675,12675,116457,null
12676,12676,105914,113627
12677,12677,105914,113627
12678,12678,113627,121048
12679,12679,127680,125872
12680,12680,116726,null
12681,12681,104190,null
12682,12682,105914,116523
12683,12683,112043,112293
12684,12684,116726,117842
12685,12685,116457,null
12686,12686,113627,117203
12687,12687,104190,null
12688,12688,124201,null
12689,12689,101189,null
12690,12690,125765,null
12691,12691,102683,null
12692,12692,104190,null
12693,12693,112591,101189
12694,12694,107586,null
12695,12695,112591,117842
12696,12696,104190,null
12697,12697,113292,null
12698,12698,112043,118004
12699,12699,104190,null
12700,12700,112591,101666
12701,12701,106231,null
12702,12702,104190,null
12703,12703,112854,null
12704,12704,115369,null
12705,12705,117832,null
12706,12706,116342,null
12707,12707,112591,103656
12708,12708,129956,null
12709,12709,113627,null
12710,12710,112591,112043
12711,12711,102683,null
12712,12712,105036,null
12713,12713,113627,112591
12714,12714,116522,null
12715,12715,113346,101189
12716,12716,112043,114785
12717,12717,113346,112591
12718,12718,127680,91118
12719,12719,127680,2744
12720,12720,113346,103482
12721,12721,127680,130904
12722,12722,124201,null
12723,12723,116522,1065
12724,12724,116522,2118
12725,12725,112043,15795
12726,12726,104450,null
12727,12727,105878,null
12728,12728,116522,94149
12729,12729,105878,116591
12730,12730,117832,112043
12731,12731,104450,null
12732,12732,117832,116726
12733,12733,105878,117832
12734,12734,116429,null
12735,12735,105878,118980
12736,12736,105914,null
12737,12737,112043,104634
12738,12738,116467,116522
12739,12739,113068,null
12740,12740,113346,null
12741,12741,111782,122379
12742,12742,105914,116726
12743,12743,127680,null
12744,12744,116933,null
12745,12745,105914,116217
12746,12746,127680,129956
12747,12747,105914,117842
12748,12748,104450,null
12749,12749,127680,116342
12750,12750,111999,119503
12751,12751,116933,116933
12752,12752,127680,104731
12753,12753,104450,null
12754,12754,111782,null
12755,12755,111999,null
12756,12756,116342,null
12757,12757,116466,null
12758,12758,129956,null
12759,12759,118279,null
12760,12760,127680,113292
12761,12761,105036,null
12762,12762,102955,105914
12763,12763,116466,null
12764,12764,113292,null
12765,12765,113961,null
12766,12766,116466,116668
12767,12767,113961,34179
12768,12768,116466,103479
12769,12769,112591,null
12770,12770,113961,108263
12771,12771,113961,116591
12772,12772,104450,null
12773,12773,118279,118268
12774,12774,102955,114785
12775,12775,102955,104810
12776,12776,112662,null
12777,12777,112591,116457
12778,12778,112591,116456
12779,12779,112591,115369
12780,12780,104450,null
12781,12781,112591,112662
12782,12782,112662,112591
12783,12783,112662,111782
12784,12784,127680,null
12785,12785,112662,116457
12786,12786,112662,116456
12787,12787,114104,null
12788,12788,117723,null
12789,12789,104450,null
12790,12790,115416,null
12791,12791,118861,null
12792,12792,112527,113627
12793,12793,115416,115418
12794,12794,112527,2744
12795,12795,116466,null
12796,12796,91118,null
12797,12797,112527,130904
12798,12798,104450,null
12799,12799,112527,105396
12800,12800,112591,116429
12801,12801,118279,null
12802,12802,112591,119503
12803,12803,112854,null
12804,12804,112591,22502
12805,12805,127680,null
12806,12806,115416,125237
12807,12807,127680,116466
12808,12808,127680,129956
12809,12809,129148,121048
12810,12810,104450,null
12811,12811,127680,113346
12812,12812,112527,114171
12813,12813,115416,104810
12814,12814,118279,105036
12815,12815,114104,null
12816,12816,118279,113346
12817,12817,129148,114785
12818,12818,118279,102683
12819,12819,104450,null
12820,12820,116466,129956
12821,12821,117723,null
12822,12822,116466,null
12823,12823,117723,null
12824,12824,119106,null
12825,12825,116466,113292
12826,12826,125515,null
12827,12827,117723,104190
12828,12828,118279,103479
12829,12829,116466,117609
12830,12830,116466,101967
12831,12831,100994,null
12832,12832,117723,125765
12833,12833,112854,null
12834,12834,117723,117203
12835,12835,100994,104190
12836,12836,111545,null
12837,12837,117551,null
12838,12838,112662,null
12839,12839,119106,null
12840,12840,100994,124630
12841,12841,125515,118513
12842,12842,125515,31879
12843,12843,112527,130707
12844,12844,119106,null
12845,12845,112591,null
12846,12846,125515,116791
12847,12847,91118,null
12848,12848,112591,112662
12849,12849,112591,104450
12850,12850,112591,116457
12851,12851,119106,null
12852,12852,124790,null
12853,12853,124790,127680
12854,12854,112527,101193
12855,12855,124790,105036
12856,12856,111545,31879
12857,12857,124790,102955
12858,12858,130372,null
12859,12859,112527,106196
12860,12860,113961,null
12861,12861,117832,null
12862,12862,112527,117993
12863,12863,113961,105878
12864,12864,117391,null
12865,12865,119106,null
12866,12866,111782,null
12867,12867,113961,118279
12868,12868,112527,null
12869,12869,119106,null
12870,12870,113961,105878
12871,12871,108263,113961
12872,12872,119106,null
12873,12873,112527,112527
12874,12874,119106,null
12875,12875,106788,null
12876,12876,119106,null
12877,12877,116100,null
12878,12878,106788,null
12879,12879,119106,null
12880,12880,108263,null
12881,12881,91118,null
12882,12882,119106,null
12883,12883,113362,113961
12884,12884,106788,null
12885,12885,122172,101189
12886,12886,113362,116522
12887,12887,106788,null
12888,12888,113362,118268
12889,12889,129746,null
12890,12890,114350,null
12891,12891,91118,42005
12892,12892,116819,null
12893,12893,116466,21112
12894,12894,116819,116466
12895,12895,129746,113346
12896,12896,116819,116466
12897,12897,129746,117832
12898,12898,116819,15541
12899,12899,129746,115369
12900,12900,125883,111885
12901,12901,107968,112619
12902,12902,117391,null
12903,12903,107968,null
12904,12904,117391,118800
12905,12905,129746,26598
12906,12906,117391,117782
12907,12907,129746,119503
12908,12908,91118,null
12909,12909,105586,122240
12910,12910,122172,null
12911,12911,105586,115680
12912,12912,129756,129746
12913,12913,116819,null
12914,12914,106196,null
12915,12915,105586,117782
12916,12916,116819,119106
12917,12917,112976,99987
12918,12918,107586,null
12919,12919,116819,116466
12920,12920,113362,null
12921,12921,122172,113627
12922,12922,116819,104450
12923,12923,112976,null
12924,12924,116819,105036
12925,12925,116933,null
12926,12926,117391,129746
12927,12927,112976,null
12928,12928,117391,127680
12929,12929,122172,124201
12930,12930,116555,null
12931,12931,103314,null
12932,12932,112527,null
12933,12933,112527,101189
12934,12934,116401,110640
12935,12935,112527,101189
12936,12936,111775,null
12937,12937,103314,null
12938,12938,129148,null
12939,12939,116492,null
12940,12940,117302,116819
12941,12941,117302,117723
12942,12942,117302,104221
12943,12943,117302,104221
12944,12944,122227,null
12945,12945,94149,null
12946,12946,111545,null
12947,12947,125883,null
12948,12948,129756,null
12949,12949,116100,null
12950,12950,116817,null
12951,12951,117302,116817
12952,12952,129756,119106
12953,12953,129756,116726
12954,12954,125883,null
12955,12955,129756,117842
12956,12956,129756,103477
12957,12957,105586,null
12958,12958,129756,112181
12959,12959,129756,116217
12960,12960,117690,117832
12961,12961,116933,null
12962,12962,127172,null
12963,12963,129746,129756
12964,12964,129746,129756
12965,12965,129746,117391
12966,12966,117690,111782
12967,12967,119087,null
12968,12968,127172,125883
12969,12969,91118,null
12970,12970,130372,null
12971,12971,105002,null
12972,12972,101189,127172
12973,12973,119503,null
12974,12974,102443,null
12975,12975,105002,105586
12976,12976,105002,117391
12977,12977,122264,113346
12978,12978,120528,null
12979,12979,122264,112043
12980,12980,119924,120528
12981,12981,105002,123990
12982,12982,132112,null
12983,12983,132112,114461
12984,12984,104547,null
12985,12985,104547,132112
12986,12986,104547,116100
12987,12987,104547,119106
12988,12988,115445,null
12989,12989,101675,null
12990,12990,101189,null
12991,12991,127053,127172
12992,12992,101193,null
12993,12993,129148,117842
12994,12994,101189,101189
12995,12995,101193,101193
12996,12996,127053,129746
12997,12997,101189,122172
12998,12998,101193,105002
12999,12999,101193,113362
13000,13000,101189,114350
13001,13001,103525,null
13002,13002,101189,101193
13003,13003,101193,101189
13004,13004,103525,null
13005,13005,101675,115445
13006,13006,116564,null
13007,13007,132112,null
13008,13008,104547,null
13009,13009,116564,116466
13010,13010,129148,129756
13011,13011,104547,116933
13012,13012,132112,114104
13013,13013,116564,116819
13014,13014,104547,121048
13015,13015,104547,2744
13016,13016,104547,116996
13017,13017,104547,117832
13018,13018,91118,null
13019,13019,106112,null
13020,13020,116564,105737
13021,13021,115419,null
13022,13022,101675,118640
13023,13023,132112,125883
13024,13024,118881,null
13025,13025,129148,116523
13026,13026,101186,null
13027,13027,132112,112181
13028,13028,117062,null
13029,13029,101186,112527
13030,13030,117062,103314
13031,13031,101189,101186
13032,13032,101186,101193
13033,13033,101186,120871
13034,13034,119009,null
13035,13035,117062,null
13036,13036,129148,114698
13037,13037,117062,103314
